Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,46.35,46.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000163,Chipotle Fried Chicken Crombollini,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,162.69,162.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,80.75,242.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,65,GM,0.79,51.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,139.94,139.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,110,GM,0.36,39.14,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,119.7,119.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,68.91,68.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,105.67,105.67,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Wastage,55,GM,0.77,42.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,103.15,103.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,25,GM,0.46,11.51,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000162,Paris Brest Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,156.18,156.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000161,Paris Brest Chocochip,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,85.55,85.55,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,30.62,30.62,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,78.83,157.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,126.1,504.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,88.09,88.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,56.36,56.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,65,GM,0.27,17.78,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.36,71.28,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,70,GM,0.48,33.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,52.39,52.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.65,64.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,29-10-2025,166,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,55,GM,0.83,45.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,28-10-2025,165,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Wastage,25,GM,0.77,19.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,28-10-2025,165,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Customer Recovery,80,GM,0.48,38.12,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,28-10-2025,165,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,2000,GM,0.07,148.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,28-10-2025,165,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,28-10-2025,165,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.81,29.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,27-10-2025,164,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,2200,GM,0.07,163.75,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,27-10-2025,164,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,27-10-2025,164,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.81,29.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,191.59,191.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,315,GM,0.79,249.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,100.24,100.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000163,Chipotle Fried Chicken Crombollini,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,162.69,162.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,80.75,161.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,80,GM,0.17,13.46,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,139.94,139.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,370,GM,0.36,131.67,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,80,GM,0.34,26.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,68.91,68.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,105.67,211.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000161,Paris Brest Chocochip,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,85.55,85.55,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,30,GM,3.53,106.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000157,Fried Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,350,GM,0.68,236.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,70,GM,1.73,120.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,75,GM,0.27,20.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,60,GM,0.47,28.23,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,60,GM,0.73,43.57,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.65,129.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,85,GM,0.83,70.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.81,29.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,26-10-2025,163,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,25-10-2025,162,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,72,GM,0.81,58.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,25-10-2025,162,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,72,GM,0.84,60.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,25-10-2025,162,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,2800,GM,0.07,208.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,25-10-2025,162,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Customer Recovery,1,PCS,56.36,56.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,24-10-2025,161,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,2800,GM,0.07,208.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000010,Crema - Base - Rich Cream (Whip Topping),RM BEVERAGES - GARNISHING,RAW MATERIAL,Research & Development,850,GM,0.2,172.21,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,Research & Development,2100,GM,0.18,379.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,Research & Development,420,GM,0.93,389.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000051,Chip - Chocolate Chip - Morde,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,Research & Development,200,GM,0.36,71.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000045,Sauce - Chocolate,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,Research & Development,350,GM,0.14,50.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Research & Development,360,GM,0.81,290.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,23-10-2025,160,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,4000,GM,0.07,297.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,100.24,200.47,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,86.49,172.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,7,PCS,46.35,324.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000163,Chipotle Fried Chicken Crombollini,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,162.69,162.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,80.75,242.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,220,GM,0.36,78.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.34,33.71,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,119.7,119.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,68.91,137.82,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,105.67,211.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,7,GM,0.46,3.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000162,Paris Brest Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,156.18,156.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1900,GM,0.2,373.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,126.1,126.1,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.35,35.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,50,GM,3.53,176.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,116.43,116.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.56,140.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,90,GM,1.73,155.49,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,56.36,112.71,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000153,Chocochip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,73.57,73.57,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.27,27.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,20,GM,0.47,9.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.36,35.64,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,160,GM,0.48,76.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,130,GM,0.73,94.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000151,Basil and Oven Dried Tomato Pinwheel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,48.91,48.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.65,129.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,159,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.83,82.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,158,RET0000044,Chocolate Cashew - 40 Gms,RTE - SNACKS,RETAIL,Customer Recovery,1,PCS,62.87,62.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,22-10-2025,158,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Passed Shelf-Life,2800,GM,0.07,208.41,,
