Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,0.36,KG,806.75,290.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,NOS,122.13,488.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,NOS,86.48,345.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,177,Chipotle Chicken Mozzarella Pide,Pizza,Main Course,Food Passed Shelf-Life,3,POR,83.66,250.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,46.24,138.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,NOS,191.31,765.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.3,KG,413.07,123.92,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,7,NOS,39.93,279.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,76.98,76.98,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,62.66,125.32,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.07,KG,829.71,58.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.15,KG,962.53,144.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.04,KG,460.25,18.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.15,KG,765.8,114.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,322.1,32.21,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.07,KG,702.14,49.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,726.2,72.62,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.07,KG,3534.43,247.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.7,KG,355.86,249.1,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,560.4,56.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,80.74,80.74,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,65.41,196.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,78.53,157.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,337.2,33.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.18,KG,1142.39,205.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.4,KG,196.37,78.55,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,65.05,195.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,125.76,125.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,32.38,32.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,170.08,340.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,NOS,119.42,597.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,116.63,233.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,106,Cappuccino-reg,Hot Brews,Hot Beverages,Customer Recovery,1,POR,2.18,2.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,8,Gelato Affagato,Cold Brews,Cold Beverages,Customer Recovery,1,POR,0.5,0.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,214,Oats & Honey Delight Muffin,Croissant Cookie & Muffin,Quick Bites,Food Passed Shelf-Life,1,POR,48.52,48.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-6-2025,26,97,Hot Latte Signature-reg,Hot Brews,Hot Beverages,Customer Recovery,3,POR,2.18,6.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,39.62,118.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,NOS,166.84,1001.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.5,KG,526.34,263.17,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.072,KG,337.22,24.28,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.08,KG,29.25,2.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,11,Islander Cold Coffee-Med,Cold Brews,Cold Beverages,Customer Recovery,2,POR,39.36,78.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food wastage,1,NOS,119.42,119.42,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,97,Hot Latte Signature-reg,Hot Brews,Hot Beverages,Tasting by Staff,1,POR,2.18,2.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,0.018,KG,838.33,15.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-6-2025,25,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,0.036,KG,806.67,29.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Research & Development,2,PKT(75GM),57.75,115.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,80,Iced Apple Green Tea-Lrg,Refresh,Cold Beverages,Research & Development,1,POR,19.05,19.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000008,Popping Boba - Passionfruit,RM BEVERAGES - BOBA,RAW MATERIAL,Research & Development,0.06,KG,841.17,50.47,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,68,Bobastic Raw Mango Refresh Tea-Lrg,Refresh,Cold Beverages,Research & Development,2,POR,75.65,151.3,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,53,Double Chocolate Indulgent Milkshake-Lrg,Milk Shake,Cold Beverages,Research & Development,2,POR,35.61,71.23,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,366,Java Chip Killer-Large,Island Special-Cold,Cold Beverages,Research & Development,2,POR,59.68,119.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,11,Islander Cold Coffee-Med,Cold Brews,Cold Beverages,Customer Recovery,1,POR,39.36,39.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000019,Milk - Milk Maid,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,0.4,PKT(380ML/380GM),122.35,48.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,0.5,PKT(1L/930GM),68.24,34.12,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000018,Milk - Skimmed,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,0.15,PKT(1L/930GM),76,11.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000105,Banana Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PC(100GM),0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Research & Development,0.072,KG,838.19,60.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,0.036,KG,806.67,29.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Customer Recovery,1,NOS,103.92,103.92,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,97,Hot Latte Signature-reg,Hot Brews,Hot Beverages,Tasting by Staff,2,POR,2.18,4.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Sampling to Guest,1,NOS,39.62,39.62,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,170.08,340.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,119.42,238.83,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,NOS,39.93,239.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,116.63,349.89,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,76.99,153.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,NOS,191.31,765.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,86.48,259.45,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,NOS,46.24,231.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,122.13,366.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,125.76,377.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,80.74,80.74,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,166.84,166.84,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,65.05,65.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,72.15,144.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,48.03,96.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,NOS,32.38,64.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,NOS,65.41,65.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,476.5,47.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,702.2,70.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.562,KG,356.37,200.28,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.5,KG,353.38,176.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.223,KG,196.37,43.79,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.25,KG,765.76,191.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.25,KG,324.52,81.13,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.192,KG,1110.26,213.17,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.178,KG,395.84,70.46,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.192,KG,355.83,68.32,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.032,KG,460.31,14.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.068,KG,726.18,49.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.1,KG,829.7,82.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.136,KG,337.13,45.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.25,KG,560.36,140.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.036,KG,3534.44,127.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.067,KG,1142.39,76.54,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-6-2025,24,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.08,KG,962.5,77,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,26-6-2025,23,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food wastage,1,NOS,139.9,139.9,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,26-6-2025,23,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Research & Development,2,NOS,103.93,207.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,26-6-2025,23,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,NOS,39.62,118.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,26-6-2025,23,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,0.5,KG,526.34,263.17,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,26-6-2025,23,64,Espresso Proffee (Protein + Coffee),Proffees (Protein + Coffee),Cold Beverages,Research & Development,2,POR,72.34,144.68,,
