Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,300,GM,1.14,342.71,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,300,GM,0.47,141.14,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.03,2.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.83,165.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,40,GM,0.34,13.49,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,40,GM,1.73,69.11,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.65,129.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,90,GM,0.73,65.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,478,GM,0.36,170.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,900,GM,0.36,320.27,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,160,GM,0.32,51.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,80.74,403.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,170.07,680.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,72.15,288.58,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000006,Beans - Kenya Single Estate,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,3.64,130.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000015,Milk - Oat,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Customer Recovery,180,GM,0.27,47.81,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,116.63,233.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,39.93,39.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000010,Crema - Base - Rich Cream,RM BEVERAGES - GARNISHING,RAW MATERIAL,Research & Development,130,GM,0.21,26.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000018,Milk - Skimmed,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,60,GM,0.08,4.9,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,Research & Development,150,GM,0.93,138.95,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,32.38,64.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,103.92,103.92,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,126,GM,0.81,101.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,30-7-2025,58,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food wastage,270,GM,0.07,20.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000039,Refresh Tea - Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,Research & Development,100,GM,0.97,96.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,39.63,79.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,76.7,76.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,125.76,377.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,86.48,432.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,122.13,244.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,PCS,61.92,371.49,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,450,GM,0.41,185.88,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,80.74,403.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,119.42,358.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,78.53,157.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,PCS,65.41,392.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000105,Banana Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,11.69,35.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.32,81.13,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.32,80.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.96,96.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,40,GM,0.46,18.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.53,131.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.4,98.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,160,GM,1.11,177.64,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.7,70.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RET0000070,Juice - Guava,RTD JUICES - BOTTLE/CAN,RETAIL,Customer Recovery,1,PCS,56,56,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.77,191.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,62.66,187.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,65.05,325.27,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,172.93,345.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,139.9,419.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RET0000027,Juice - Valencia Orange,RTD JUICES - BOTTLE/CAN,RETAIL,Customer Recovery,1,PCS,125.96,125.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000033,Chocolate Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,Research & Development,100,GM,0.78,78,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,Research & Development,200,GM,0.93,185.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Research & Development,1500,GM,0.07,111.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,54,GM,0.84,45.27,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,29-7-2025,57,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,162,GM,0.81,130.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,150,GM,0.83,124.45,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,150,GM,0.65,97.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,30,GM,0.48,14.3,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,65,GM,0.79,51.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,46.25,184.98,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,191.32,382.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,80.74,403.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.03,2.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,180,GM,1.14,205.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,80,GM,0.73,58.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,40,GM,3.53,141.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.34,67.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.35,70.67,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,270,GM,0.36,96.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,670,GM,0.36,238.42,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,166.84,500.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,48.03,144.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,32.38,64.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Customer Recovery,200,GM,0.07,14.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,72,GM,0.84,60.35,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,28-7-2025,56,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,72,GM,0.81,58.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000105,Banana Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,11.69,35.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,500,GM,0.32,161.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,40,GM,0.46,18.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,65.41,65.41,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,78.53,78.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,76.7,76.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,172.93,172.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,125.77,251.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.41,103.26,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,86.48,172.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,122.13,366.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,61.91,61.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.77,191.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.53,131.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,65.05,65.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,150,GM,1.11,166.54,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,60,GM,0.96,57.75,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,150,GM,0.4,59.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.32,81.13,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,27-7-2025,55,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.7,70.22,,
